cnpj;empresa;exercicio;remuneracao_total;remuneracao_diretoria;remuneracao_conselho_adm;remuneracao_conselho_fiscal;receita;acoes_integralizadas;acoes_tesouraria;acoes_ex_tesouraria;origem_acoes;tickers;preco_medio_ponderado;precos_por_classe;market_cap;rem_sobre_receita_pct;rem_sobre_market_cap_pct;previsao;parcela_previsao;receita_origem;alertas_mercado;setor;apelido
61.585.865/0001-51;RAIA DROGASIL S.A.;2024;71720085.0;61089637.0;9937813.0;692635.0;38871522000.0;1718007200.0;6012572.0;1711994628.0;DFP;ON:RADL3;21.999998931884765;RADL3 22.00;37663879987.392456;0.1845054716406525;0.19042139318627677;False;0.0;DRE_con 2024;;Retail;Raia Drogasil
61.585.865/0001-51;RAIA DROGASIL S.A.;2025;73222123.0;60464003.0;12035132.0;722988.0;44250449000.0;1752367344.0;5103450.0;1747263894.0;DFP;ON:RADL3;23.91900077819824;RADL3 23.92;41792806440.30369;0.16547204526670453;0.17520269452253595;False;0.0;DRE_con 2025;;Retail;Raia Drogasil
61.585.865/0001-51;RAIA DROGASIL S.A.;2026;88333333.0;72370344.0;15142509.0;820480.0;;1752367344.0;3831107.0;1748536237.0;FRE;ON:RADL3;19.790000915527344;RADL3 19.79;34603533731.06274;;0.25527257905658735;True;1.0;;;Retail;Raia Drogasil
33.453.598/0001-23;RAÍZEN S.A.;2018;83763017.35;34519896.77;49243120.58;0.0;;;;;;PN:RAIZ4;;;;;;False;0.0;;sem DFP;Oil;Raizen
33.453.598/0001-23;RAÍZEN S.A.;2019;86018212.92;33576392.42;52441820.5;0.0;88950602000.0;;;;;PN:RAIZ4;;;;0.0967033510577028;;False;0.0;DRE_con 2020;sem quantidade de acoes;Oil;Raizen
33.453.598/0001-23;RAÍZEN S.A.;2020;102322345.11;37348021.75;64974323.36;0.0;100941193000.0;1743415530.0;0.0;1743415530.0;DFP;PN:RAIZ4;;;;0.10136827401078963;;False;0.0;DRE_con 2020;sem cotacao no exercicio;Oil;Raizen
33.453.598/0001-23;RAÍZEN S.A.;2021;94413485.03;37877689.31;56535795.72;0.0;89415311000.0;1743415530.0;0.0;1743415530.0;DFP;PN:RAIZ4;6.340000152587891;RAIZ4 6.34;11053254726.224098;0.10558984135278576;0.8541690874634587;False;0.0;DRE_con 2021;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Oil;Raizen
33.453.598/0001-23;RAÍZEN S.A.;2022;110926001.94;56872824.26;54053177.68;0.0;191269874000.0;10352509484.0;6907800.0;10345601684.0;DFP;PN:RAIZ4;3.7400000095367436;RAIZ4 3.74;38692550396.82335;0.05799449731430262;0.2866856818751007;False;0.0;DRE_con 2022;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Oil;Raizen
33.453.598/0001-23;RAÍZEN S.A.;2023;105475046.03000002;46314568.57;58610789.95;549687.51;245831790000.0;10352509484.0;34284534.0;10318224950.0;DFP;PN:RAIZ4;4.03000020980835;RAIZ4 4.03;41582448713.34975;0.04290537282830671;0.25365280134678075;False;0.0;DRE_con 2023;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Oil;Raizen
33.453.598/0001-23;RAÍZEN S.A.;2024;168702231.32999998;97590655.27;70320026.06;791550.0;220454239000.0;10352509484.0;26394646.0;10326114838.0;DFP;PN:RAIZ4;2.1600000858306885;RAIZ4 2.16;22304408936.377544;0.07652482986729957;0.7563627075311277;False;0.0;DRE_con 2024;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Oil;Raizen
33.453.598/0001-23;RAÍZEN S.A.;2025;111121885.9;47775704.31;62554631.59;791550.0;255268454000.0;10352509484.0;18263674.0;10334245810.0;DFP;PN:RAIZ4;0.8100000023841858;RAIZ4 0.81;8370739130.738762;0.043531382024979866;1.3275038699025006;False;0.0;DRE_con 2025;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Oil;Raizen
33.453.598/0001-23;RAÍZEN S.A.;2026;163128112.82999998;67815548.92;94521013.91;791550.0;225849347000.0;10352509484.0;9393603.0;10343115881.0;DFP;PN:RAIZ4;0.25999999046325684;RAIZ4 0.26;2689210030.4203606;0.07222872901642703;6.066023515630753;True;1.0;DRE_con 2026;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Oil;Raizen
06.047.087/0001-39;REDE D'OR SÃO LUIZ S.A.;2016;23528371.66;23528371.66;0.0;0.0;;;;;;ON:RDOR3;;;;;;False;0.0;;sem DFP;Saude;Rede D'Or
06.047.087/0001-39;REDE D'OR SÃO LUIZ S.A.;2017;21557657.84;21557657.84;0.0;0.0;;;;;;ON:RDOR3;;;;;;False;0.0;;sem DFP;Saude;Rede D'Or
06.047.087/0001-39;REDE D'OR SÃO LUIZ S.A.;2018;33002419.0;33002419.0;0.0;0.0;10914892000.0;;;;;ON:RDOR3;;;;0.3023613884589971;;False;0.0;DRE_con 2018;sem quantidade de acoes;Saude;Rede D'Or
06.047.087/0001-39;REDE D'OR SÃO LUIZ S.A.;2019;38769730.84;38769730.84;0.0;0.0;13319835000.0;919824834.0;38337656.0;881487178.0;FRE;ON:RDOR3;;;;0.29106765091309317;;False;0.0;DRE_con 2019;sem cotacao no exercicio;Saude;Rede D'Or
06.047.087/0001-39;REDE D'OR SÃO LUIZ S.A.;2020;501509962.0;170976838.0;330533124.0;0.0;14029408000.0;1985327155.0;42800664.0;1942526491.0;DFP;ON:RDOR3;;;;3.5747050909061877;;False;0.0;DRE_con 2020;sem cotacao no exercicio;Saude;Rede D'Or
06.047.087/0001-39;REDE D'OR SÃO LUIZ S.A.;2021;179716691.0;132078328.0;47638363.0;0.0;20381883000.0;2010367155.0;38913920.0;1971453235.0;DFP;ON:RDOR3;45.5;RDOR3 45.50;89701122192.5;0.8817472409197914;0.20035054925436183;False;0.0;DRE_con 2021;;Saude;Rede D'Or
06.047.087/0001-39;REDE D'OR SÃO LUIZ S.A.;2022;129581508.0;110637241.0;17929091.0;1015176.0;22987443000.0;2289292590.0;36334156.0;2252958434.0;DFP;ON:RDOR3;29.579999923706055;RDOR3 29.58;66642510305.83292;0.5637056196289426;0.1944427174266548;False;0.0;DRE_con 2022;;Saude;Rede D'Or
06.047.087/0001-39;REDE D'OR SÃO LUIZ S.A.;2023;130286869.0;88648486.0;40046235.0;1592148.0;46508558000.0;2289292590.0;34685880.0;2254606710.0;DFP;ON:RDOR3;28.760000228881836;RDOR3 28.76;64842489495.63852;0.2801352581174415;0.20092823396110268;False;0.0;DRE_con 2023;;Saude;Rede D'Or
06.047.087/0001-39;REDE D'OR SÃO LUIZ S.A.;2024;133863495.0;78016318.0;54255030.0;1592147.0;50571261000.0;2289292590.0;69172994.0;2220119596.0;DFP;ON:RDOR3;25.420000076293945;RDOR3 25.42;56435440299.70168;0.2647027033792968;0.23719757352669685;False;0.0;DRE_con 2024;;Saude;Rede D'Or
06.047.087/0001-39;REDE D'OR SÃO LUIZ S.A.;2025;146117205.0;86986368.0;56926804.0;2204033.0;55725852000.0;2289292590.0;82882567.0;2206410023.0;DFP;ON:RDOR3;40.61000061035156;RDOR3 40.61;89602312380.7158;0.2622072157820037;0.16307302916375105;False;0.0;DRE_con 2025;;Saude;Rede D'Or
06.047.087/0001-39;REDE D'OR SÃO LUIZ S.A.;2026;188113790.0;124061357.0;61730496.0;2321937.0;;2240292590.0;60775041.0;2179517549.0;FRE;ON:RDOR3;36.34000015258789;RDOR3 36.34;79203668063.22798;;0.2375064117609168;True;1.0;;;Saude;Rede D'Or
02.387.241/0001-60;RUMO S.A.;2009;7475000.0;4669000.0;2431000.0;375000.0;2471663000.0;;;;;ON:RAIL3;;;;0.30242796044606407;;False;0.0;DRE_con 2010;sem quantidade de acoes;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2010;40795187.0;32982718.0;7423309.0;389160.0;2753531000.0;689122312.0;571144.0;688551168.0;FRE;ON:RAIL3;;;;1.4815590236681555;;False;0.0;DRE_con 2010;sem cotacao no exercicio;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2011;41893238.0;36651561.0;4851677.0;390000.0;3173215000.0;687664312.0;6979474.0;680684838.0;FRE;ON:RAIL3;;;;1.3202142937052799;;False;0.0;DRE_con 2011;sem cotacao no exercicio;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2012;28454489.0;22004947.0;5979782.0;469760.0;3568578000.0;687664312.0;5591610.0;682072702.0;FRE;ON:RAIL3;;;;0.7973621145453456;;False;0.0;DRE_con 2012;sem cotacao no exercicio;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2013;28703157.0;22877534.0;5350423.0;475200.0;3641426000.0;687664312.0;4436736.0;683227576.0;FRE;ON:RAIL3;;;;0.7882394699219482;;False;0.0;DRE_con 2013;sem cotacao no exercicio;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2014;13525356.0;8750436.0;4378560.0;396360.0;3666224000.0;687664312.0;0.0;687664312.0;FRE;ON:RAIL3;;;;0.36891788390452956;;False;0.0;DRE_con 2014;sem cotacao no exercicio;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2015;4987135.8100000005;3606135.81;1381000.0;0.0;4148816000.0;681995165.0;0.0;681995165.0;FRE;ON:RAIL3;1.889999985694885;RAIL3 1.89;1288970852.0939808;0.12020624221464632;0.3869083464453998;False;0.0;DRE_con 2015;;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2016;17406828.740000002;13937679.3;3078000.0;391149.44;4311713000.0;687664312.0;0.0;687664312.0;FRE;ON:RAIL3;7.5;RAIL3 7.50;5157482340.0;0.4037102826649177;0.3375063178597331;False;0.0;DRE_con 2016;;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2017;9840487.57;6819639.57;2503626.0;517222.0;5946349000.0;1559015898.0;0.0;1559015898.0;FRE;ON:RAIL3;14.270000457763672;RAIL3 14.27;22247157578.120842;0.16548789130944047;0.04423256110559361;False;0.0;DRE_con 2017;;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2018;28570519.060000002;23667696.84;4233471.58;669350.64;6584936000.0;1559015898.0;0.0;1559015898.0;FRE;ON:RAIL3;19.649999618530273;RAIL3 19.65;30634661800.98263;0.4338769436787237;0.09326206780282972;False;0.0;DRE_con 2018;;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2019;38749411.699999996;34198250.3;3834000.0;717161.4;7087840000.0;1559015898.0;8000000.0;1551015898.0;FRE;ON:RAIL3;26.100000381469723;RAIL3 26.10;40481515529.46561;0.5467026865730603;0.09572124756988198;False;0.0;DRE_con 2019;;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2020;25532470.209999997;13322936.94;11572285.0;637248.27;6966159000.0;1853268772.0;532000.0;1852736772.0;DFP;ON:RAIL3;19.239999771118164;RAIL3 19.24;35646655069.222206;0.3665214964229211;0.07162655278712271;False;0.0;DRE_con 2020;;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2021;45724404.89;34085697.99;10921545.5;717161.4;7439632000.0;1854158791.0;839673.0;1853319118.0;DFP;ON:RAIL3;17.760000228881836;RAIL3 17.76;32914947959.871082;0.6146057343965401;0.1389168378626812;False;0.0;DRE_con 2021;;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2022;49191194.800000004;36965975.85;11567821.0;657397.95;9841508000.0;1854158791.0;1780457.0;1852378334.0;DFP;ON:RAIL3;18.610000610351562;RAIL3 18.61;34472761926.34201;0.49983391569665947;0.14269583303219766;False;0.0;DRE_con 2022;;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2023;50000933.96;43182991.11;6065942.85;752000.0;10937716000.0;1854868949.0;5365279.0;1849503670.0;DFP;ON:RAIL3;22.950000762939453;RAIL3 22.95;42446110637.55932;0.45714236829700094;0.1177986232636251;False;0.0;DRE_con 2023;;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2024;46656559.57;40643538.64;5208970.93;804050.0;13936389000.0;1854868949.0;4172689.0;1850696260.0;DFP;ON:RAIL3;17.84000015258789;RAIL3 17.84;33016421560.79384;0.33478227085940265;0.1413131931456905;False;0.0;DRE_con 2024;;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2025;29996610.310000002;23310604.07;5895006.24;791000.0;13847776000.0;1858828617.0;3042509.0;1855786108.0;DFP;ON:RAIL3;14.760000228881836;RAIL3 14.76;27391403378.83573;0.21661680770977232;0.10951103853691999;False;0.0;DRE_con 2025;;Logistics;Rumo
02.387.241/0001-60;RUMO S.A.;2026;57330573.05;45063573.05;11313000.0;954000.0;;1858828617.0;22216492.0;1836612125.0;FRE;ON:RAIL3;15.380000114440918;RAIL3 15.38;28247094692.68358;;0.20296095465297348;True;1.0;;;Logistics;Rumo
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;2017;22951972.64;22951972.64;0.0;0.0;;;;;;ON:ASAI3;;;;;;False;0.0;;sem DFP;Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;2018;24339488.37;24339488.37;0.0;0.0;0.0;;;;;ON:ASAI3;;;;;;False;0.0;DRE_con 2019;sem quantidade de acoes;Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;2019;29800698.13;29800698.13;0.0;0.0;30232000000.0;;;;;ON:ASAI3;;;;0.09857335978433449;;False;0.0;DRE_con 2019;sem quantidade de acoes;Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;2020;24867134.19;24867134.19;0.0;0.0;36043000000.0;268352000.0;0.0;268352000.0;DFP (corrigido de milhares);ON:ASAI3;;;;0.06899296448686291;;False;0.0;DRE_con 2020;"sem cotacao no exercicio; quantidade de acoes da DFP estava em milhares";Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;2021;73871370.46;39653428.95;33886601.3;331340.21;41898000000.0;1346674000.0;0.0;1346674000.0;DFP (corrigido de milhares);ON:ASAI3;12.930000305175781;ASAI3 12.93;17412495230.97229;0.1763124026445176;0.4242434497762393;False;0.0;DRE_ind 2021;quantidade de acoes da DFP estava em milhares;Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;2022;95538289.0;59114792.0;35839317.0;584180.0;54520000000.0;1349165000.0;0.0;1349165000.0;DFP (corrigido de milhares);ON:ASAI3;19.469999313354492;ASAI3 19.47;26268241623.601913;0.17523530630961115;0.3637026427918922;False;0.0;DRE_ind 2022;quantidade de acoes da DFP estava em milhares;Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;2023;65424598.07;47160704.39;17806933.68;456960.0;66503000000.0;1351833000.0;0.0;1351833000.0;DFP (corrigido de milhares);ON:ASAI3;13.529999732971191;ASAI3 13.53;18290300129.021645;0.09837841611656617;0.35770106345160113;False;0.0;DRE_ind 2023;quantidade de acoes da DFP estava em milhares;Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;2024;58177641.0;47332743.0;10348419.0;496479.0;73819000000.0;1352215647.0;3800000.0;1348415647.0;DFP;ON:ASAI3;5.630000114440918;ASAI3 5.63;7591580246.923924;0.0788112017231336;0.7663442802119272;False;0.0;DRE_ind 2024;;Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;2025;63883038.15;53507980.05;9789320.25;585737.85;77307000000.0;1353497000.0;11789000.0;1341708000.0;DFP (corrigido de milhares);ON:ASAI3;7.28000020980835;ASAI3 7.28;9767634521.501541;0.08263551573596181;0.6540277280991007;False;0.0;DRE_ind 2025;quantidade de acoes da DFP estava em milhares;Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;2026;83261327.0;73028651.0;9370935.0;861741.0;;1354393401.0;15936386.0;1338457015.0;FRE;ON:ASAI3;8.680000305175781;ASAI3 8.68;11617807298.664665;;0.7166698918269194;True;1.0;;;Retail;Assai
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2014;1616590.74;1616590.74;0.0;;;;;;;ON:SMFT3;;;;;;False;0.0;;sem DFP;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2015;3740498.48;3740498.48;0.0;0.0;535700000.0;;;;;ON:SMFT3;;;;0.6982450028000746;;False;0.0;DRE_con 2016;sem quantidade de acoes;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2016;3849286.41;3849286.41;0.0;0.0;641196000.0;;;;;ON:SMFT3;;;;0.6003291364886868;;False;0.0;DRE_con 2016;sem quantidade de acoes;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2017;4644000.41;4644000.41;0.0;0.0;745563000.0;15702116.0;0.0;15702116.0;FRE;ON:SMFT3;;;;0.6228850425785615;;False;0.0;DRE_con 2017;sem cotacao no exercicio;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2018;6246555.34;6246555.34;0.0;0.0;1160033000.0;1010514.0;0.0;1010514.0;FRE;ON:SMFT3;;;;0.538480831148769;;False;0.0;DRE_con 2018;sem cotacao no exercicio;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2019;132404850.08;132404850.08;0.0;0.0;1983947000.0;21066187.0;0.0;21066187.0;FRE;ON:SMFT3;;;;6.673809838670086;;False;0.0;DRE_con 2019;sem cotacao no exercicio;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2020;5974869.27;5974869.27;0.0;0.0;1256244000.0;22282000.0;0.0;22282000.0;DFP (corrigido de milhares);ON:SMFT3;;;;0.4756137557671917;;False;0.0;DRE_con 2020;"sem cotacao no exercicio; quantidade de acoes da DFP estava em milhares";Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2021;16054116.98;16054116.98;0.0;0.0;1706851000.0;586242289.0;0.0;586242289.0;DFP;ON:SMFT3;16.139999389648438;SMFT3 16.14;9461950186.646103;0.9405693279612574;0.16967027582387395;False;0.0;DRE_con 2021;;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2022;13980073.93;13980073.93;0.0;0.0;2930438000.0;586242289.0;0.0;586242289.0;DFP;ON:SMFT3;13.59000015258789;SMFT3 13.59;7967032796.963474;0.4770643135940771;0.17547403514302481;False;0.0;DRE_con 2022;;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2023;43356191.84;42897761.0;0.0;458430.84;4244743000.0;586242289.0;0.0;586242289.0;DFP;ON:SMFT3;26.030000686645508;SMFT3 26.03;15259887185.210634;1.0214091133432577;0.28411869179491284;False;0.0;DRE_con 2023;;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2024;44093906.809999995;42950315.37;470000.0;673591.44;5580304000.0;586242289.0;0.0;586242289.0;DFP;ON:SMFT3;16.959999084472656;SMFT3 16.96;9942668684.719154;0.790170334985334;0.4434816064802373;False;0.0;DRE_con 2024;;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2025;37146977.54;35636103.14;840000.0;670874.4;7241694000.0;597250053.0;2788.0;597247265.0;DFP;ON:SMFT3;23.299999237060547;SMFT3 23.30;13915860818.836498;0.5129597790240792;0.2669398467230851;False;0.0;DRE_con 2025;;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2026;42000000.0;29100000.0;12100000.0;800000.0;;616129844.0;3574906.0;612554938.0;FRE;ON:SMFT3;17.3799991607666;SMFT3 17.38;10646204308.363438;;0.3945068005787346;True;1.0;;;Retail;Smartfit
16.404.287/0001-55;SUZANO S.A.;2009;30803241.0;17116241.0;13398989.0;288011.0;3952746000.0;;;;;ON:SUZB3;;;;0.7792871335522191;;False;0.0;DRE_con 2010;sem quantidade de acoes;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2010;42054897.0;24497197.0;17269689.0;288011.0;4513883000.0;393103120.0;10940879.0;382162241.0;FRE;ON:SUZB3;16.007999420166016;SUZB3 16.01;6117652932.337345;0.9316789336365165;0.6874351563440567;False;0.0;DRE_con 2010;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2011;41477344.0;26664834.0;14466332.0;346178.0;4847988000.0;393103120.0;10940881.0;382162239.0;FRE;ON:SUZB3;20.010000228881836;SUZB3 20.01;7647066489.859995;0.8555578932951154;0.542395493160664;False;0.0;DRE_con 2011;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2012;32862391.0;22247128.0;10261022.0;354241.0;5192292000.0;780619894.0;10940881.0;769679013.0;FRE;ON:SUZB3;20.010000228881836;SUZB3 20.01;15401277226.295546;0.6329072209344159;0.21337445276221653;False;0.0;DRE_con 2012;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2013;35421190.65;25107679.45;10008919.4;304591.8;5688625000.0;780619894.0;22940881.0;757679013.0;FRE;ON:SUZB3;20.010000228881836;SUZB3 20.01;15161157223.548964;0.6226670003735525;0.23363118083745138;False;0.0;DRE_con 2013;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2014;35423997.11;26283236.31;8836168.4;304592.4;7264599000.0;1107738677.0;19340881.0;1088397796.0;FRE;ON:SUZB3;20.010000228881836;SUZB3 20.01;21778840147.074486;0.4876249481905333;0.1626532766243681;False;0.0;DRE_con 2014;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2015;38134027.61;28788681.29;9015368.4;329977.92;10224361000.0;1107738677.0;19340890.0;1088397787.0;FRE;ON:SUZB3;20.010000228881836;SUZB3 20.01;21778839966.98448;0.3729722337660026;0.17509668865655414;False;0.0;DRE_con 2015;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2016;38940337.13;27529415.03;11068251.42;342670.68;9882313000.0;1105826145.0;13833126.0;1091993019.0;FRE;ON:SUZB3;20.010000228881836;SUZB3 20.01;21850780560.127365;0.39404071830147464;0.17821027959549024;False;0.0;DRE_con 2016;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2017;49452017.87;36112584.41;12997080.07;342353.39;10520790000.0;1105826145.0;13842004.0;1091984141.0;FRE;ON:SUZB3;20.65999984741211;SUZB3 20.66;22560392186.436443;0.47004091774477014;0.21919839629264556;False;0.0;DRE_con 2017;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2018;119254737.61;100012116.54;18464265.96;778355.11;13437329000.0;1361263584.0;12042004.0;1349221580.0;FRE;ON:SUZB3;46.0;SUZB3 46.00;62064192680.0;0.8874884109036848;0.19214740812769723;False;0.0;DRE_con 2018;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2019;93228978.45;74351737.08;17930897.67;946343.7;26012950000.0;1361263584.0;12042004.0;1349221580.0;FRE;ON:SUZB3;39.68000030517578;SUZB3 39.68;53537112706.14975;0.35839448601561913;0.17413897339161305;False;0.0;DRE_con 2019;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2020;133720168.02;113928178.08;18840149.94;951840.0;30460277000.0;1361263584.0;12042004.0;1349221580.0;DFP;ON:SUZB3;58.540000915527344;SUZB3 58.54;78983432528.44925;0.43899852919919274;0.16930154051210042;False;0.0;DRE_con 2020;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2021;101473787.5;83788566.9;16803220.6;882000.0;40965431000.0;1361263584.0;12042004.0;1349221580.0;DFP;ON:SUZB3;59.97999954223633;SUZB3 59.98;80926309750.77538;0.24770589500205673;0.12539035551293967;False;0.0;DRE_con 2021;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2022;90373033.77;73474022.67;15911411.1;987600.0;49830946000.0;1361263584.0;51911569.0;1309352015.0;DFP;ON:SUZB3;48.2400016784668;SUZB3 48.24;63163143401.30388;0.181359257699021;0.1430787464072512;False;0.0;DRE_con 2022;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2023;108879805.35;92126140.78;15686864.57;1066800.0;39755575000.0;1324117615.0;34765600.0;1289352015.0;DFP;ON:SUZB3;55.630001068115234;SUZB3 55.63;71726653971.62653;0.2738730488742774;0.15179824977346698;False;0.0;DRE_con 2023;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2024;158959632.57999998;137816816.42;20052016.16;1090800.0;47403282000.0;1264117615.0;24875787.0;1239241828.0;DFP;ON:SUZB3;61.779998779296875;SUZB3 61.78;76560358621.09363;0.33533465589998596;0.20762655170766664;False;0.0;DRE_con 2024;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2025;129435837.34;102893446.2;25451591.14;1090800.0;50115679000.0;1264117615.0;28208827.0;1235908788.0;DFP;ON:SUZB3;51.45000076293945;SUZB3 51.45;63587508085.523575;0.25827413680257627;0.2035554486046412;False;0.0;DRE_con 2025;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;2026;136275531.18;103773218.62;31245567.81;1256744.75;;1264117615.0;32556893.0;1231560722.0;FRE;ON:SUZB3;45.88999938964844;SUZB3 45.89;56516320780.89499;;0.24112597794240553;True;1.0;;;Pulp;Suzano
53.113.791/0001-22;TOTVS S.A.;2009;27905448.02;27214248.02;691200.0;0.0;988679000.0;;;;;ON:TOTS3;;;;2.822498305314465;;False;0.0;DRE_con 2010;sem quantidade de acoes;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;2010;23642590.53;22869790.53;772800.0;0.0;1129475000.0;31460272.0;0.0;31460272.0;FRE;ON:TOTS3;161.2964630126953;TOTS3 161.30;5074430599.017334;2.093237170366763;0.46591612731048876;False;0.0;DRE_con 2010;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;2011;31288085.45;30382565.45;905520.0;0.0;1279160000.0;159861083.0;0.0;159861083.0;FRE;ON:TOTS3;29.90954303741455;TOTS3 29.91;4781371941.9962;2.4459868546546173;0.6543746403660322;False;0.0;DRE_con 2011;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;2012;34247374.0;33128917.0;1118457.0;;1413976000.0;162202977.0;0.0;162202977.0;FRE;ON:TOTS3;43.18165397644043;TOTS3 43.18;7004192826.762526;2.4220619020407703;0.48895532785938167;False;0.0;DRE_con 2012;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;2013;25764705.52;24699971.5;1064734.02;;1611794000.0;163467071.0;269252.0;163197819.0;FRE;ON:TOTS3;31.57229232788086;TOTS3 31.57;5152529248.740589;1.5985110702732483;0.5000399663194063;False;0.0;DRE_con 2013;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;2014;19639103.6;18418014.8;1221088.8;;1772447000.0;;;;;ON:TOTS3;;;;1.1080220508709147;;False;0.0;DRE_con 2014;sem quantidade de acoes;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;2015;19279749.220000003;17765104.03;1514645.19;;1908737000.0;165637727.0;2199275.0;163438452.0;FRE;ON:TOTS3;32.25929260253906;TOTS3 32.26;5272408845.574036;1.0100788751933871;0.36567249969972526;False;0.0;DRE_con 2015;;TMT;TOTVS
