cnpj;empresa;orgao;exercicio;n_membros;n_membros_remunerados;salario;beneficios;participacoes_comites;outros_fixos;bonus;participacao_resultados;participacao_reunioes;comissoes;outros_variaveis;pos_emprego;cessacao_cargo;baseada_acoes;total_orgao;total_empresa;soma_verbas;dif_soma_total;alertas_82;desc_outras_fixas;desc_outras_variaveis;observacao;previsao;fre;data_referencia;versao;id_documento;setor;apelido;total_orgao_original;escala_corrigida
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2020;3.0;3.0;252000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252000.0;34685314.53;252000.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 13.16 (""Outras informações que o emissor julgue relevantes"").";;;False;2022;2022-01-01;15;127243;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2020;3.0;3.0;252000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252000.0;34685314.28;252000.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 13.16 (""Outras informações que o emissor julgue relevantes"").";;;False;2023;2023-12-31;19;137479;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2021;3.0;3.0;277200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;277200.0;39607352.31;277200.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 13.16 (""Outras informações que o emissor julgue relevantes"").";;;True;2021;2021-01-01;12;115303;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2021;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252000.0;34070148.0;0.0;-252000.0;verbas nao detalhadas (so o total foi informado);"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 13.16 (""Outras informações que o emissor julgue relevantes"").";;;False;2022;2022-01-01;15;127243;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2021;3.0;3.0;252000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252000.0;34070148.0;252000.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 13.16 (""Outras informações que o emissor julgue relevantes"").";;;False;2023;2023-12-31;19;137479;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2021;3.0;3.0;252000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252000.0;34070148.0;252000.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 13.16 (""Outras informações que o emissor julgue relevantes"").";;;False;2024;2024-12-31;14;146569;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2022;3.0;3.0;277200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;277200.0;37477163.0;277200.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 13.16 (""Outras informações que o emissor julgue relevantes"").";;;True;2022;2022-01-01;15;127243;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2022;3.0;3.0;42000.0;0.0;204233.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;246233.0;32944903.0;246233.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 13.16 (""Outras informações que o emissor julgue relevantes"").";;;False;2023;2023-12-31;19;137479;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2022;3.0;3.0;42000.0;0.0;204233.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;246233.0;32944903.0;246233.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 13.16 (""Outras informações que o emissor julgue relevantes"").";;;False;2024;2024-12-31;14;146569;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2022;3.0;3.0;42000.0;0.0;204233.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;246233.0;32944903.0;246233.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 13.16 (""Outras informações que o emissor julgue relevantes"").";;;False;2025;2025-12-31;14;157404;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2023;3.0;3.0;0.0;0.0;252000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252000.0;47602693.0;252000.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), osencargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 13.16 (""Outras informações que o emissor julgue relevantes"").";;;True;2023;2023-12-31;19;137479;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2023;2.58;2.58;0.0;0.0;252000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252000.0;47505021.0;252000.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), osencargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 8.20 (""Outras informações que o emissor julgue relevantes"").";;;False;2024;2024-12-31;14;146569;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2023;2.58;2.58;0.0;0.0;252000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252000.0;47505021.0;252000.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), osencargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 8.20 (""Outras informações que o emissor julgue relevantes"").";;;False;2025;2025-12-31;14;157404;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2023;2.58;2.58;0.0;0.0;252000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252000.0;47505021.0;252000.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), osencargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 8.20 (""Outras informações que o emissor julgue relevantes"").";;;False;2026;2026-12-31;5;160170;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2024;3.0;3.0;0.0;0.0;252000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252000.0;54896200.0;252000.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado peloColegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não devedivulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 8.20 (Outras informações que o emissor julgue relevantes"").";-;;True;2024;2024-12-31;14;146569;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2024;3.0;3.0;0.0;0.0;252000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252000.0;53687732.0;252000.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado peloColegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não devedivulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 8.20 (Outras informações que o emissor julgue relevantes"").";-;;False;2025;2025-12-31;14;157404;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2024;3.0;3.0;0.0;0.0;252000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252000.0;53687732.0;252000.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado peloColegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não devedivulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 8.20 (Outras informações que o emissor julgue relevantes"").";-;;False;2026;2026-12-31;5;160170;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2025;3.0;3.0;0.0;0.0;427200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;427200.0;64630274.0;427200.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 8.20(""Outras informações que o emissor julgue relevantes"").";-;;True;2025;2025-12-31;14;157404;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2025;3.0;3.0;0.0;0.0;296733.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;296733.0;53468899.0;296733.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 8.20(""Outras informações que o emissor julgue relevantes"").";-;;False;2026;2026-12-31;5;160170;RealEstate;MRV;;
08.343.492/0001-20;MRV ENGENHARIA E PARTICIPACOES S.A.;Conselho Fiscal;2026;3.0;3.0;0.0;0.0;514800.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;514800.0;67538350.0;514800.0;0.0;;"INSS: Os valores de remuneração informados deverão ser líquidos de encargos sociais que sejam ônus do empregador. Conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 08.12.2020 (Processo nº 19957.007457/2018-10), os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de ""benefício de qualquer natureza"" de que trata o artigo 152 da Lei nº 6.404/76, não integrando os montantes de remuneração global ou individual sujeitos à aprovação pela assembleia geral, tratamento a ser refletido tanto na Proposta de Remuneração quanto no Formulário de Referência, sem prejuízo da divulgação apartada, no Formulário de Referência, dos montantes dos referidos encargos sociais incidentes sobre a remuneração dos administradores da Companhia, como informação complementar, a critério da Companhia. Nesse sentido, a Companhia não deve divulgar os encargos sociais de seu ônus nas tabelas de remuneração desse item, mas se desejar divulgá-los, pode fazê-lo no item 8.20 (""Outras informações que oemissor julgue relevantes"").";-;;True;2026;2026-12-31;5;160170;RealEstate;MRV;;
07.816.890/0001-53;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Diretoria Estatutária;2009;5.0;0.0;4657000.0;239000.0;0.0;0.0;4306000.0;0.0;0.0;0.0;1439000.0;0.0;0.0;0.0;10641000.0;12497000.0;10641000.0;0.0;;;Remuneração baseada em ações;;False;2010;2010-01-01;1;2165;Malls;Multiplan;;
07.816.890/0001-53;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Diretoria Estatutária;2009;5.0;0.0;4657000.0;239000.0;0.0;0.0;4306000.0;0.0;0.0;0.0;0.0;0.0;0.0;1439000.0;10641000.0;12497000.0;10641000.0;0.0;;;;;False;2011;2011-01-01;5;17262;Malls;Multiplan;;
07.816.890/0001-53;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Diretoria Estatutária;2009;5.0;0.0;4657000.0;239000.0;0.0;0.0;4306000.0;0.0;0.0;0.0;0.0;0.0;0.0;1439000.0;10641000.0;12497000.0;10641000.0;0.0;;;;;False;2012;2012-01-01;5;22192;Malls;Multiplan;;
07.816.890/0001-53;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Diretoria Estatutária;2010;5.0;0.0;5472000.0;256000.0;0.0;0.0;5680000.0;0.0;0.0;0.0;1751000.0;0.0;0.0;0.0;13159000.0;15234000.0;13159000.0;0.0;;;Remuneração baseada em ações;;True;2010;2010-01-01;1;2165;Malls;Multiplan;;
07.816.890/0001-53;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Diretoria Estatutária;2010;5.0;0.0;5005000.0;239000.0;0.0;0.0;5680000.0;0.0;0.0;0.0;0.0;0.0;0.0;2316000.0;13240000.0;15370000.0;13240000.0;0.0;;;;;False;2011;2011-01-01;5;17262;Malls;Multiplan;;
07.816.890/0001-53;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Diretoria Estatutária;2010;5.0;0.0;5005000.0;239000.0;0.0;0.0;5680000.0;0.0;0.0;0.0;0.0;0.0;0.0;2316000.0;13240000.0;15370000.0;13240000.0;0.0;;;;;False;2012;2012-01-01;5;22192;Malls;Multiplan;;
07.816.890/0001-53;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Diretoria Estatutária;2010;5.0;0.0;5005061.71;238741.87;0.0;1001012.34;5680000.0;0.0;0.0;0.0;1136000.0;0.0;0.0;2315646.42;15376462.34;17855387.4;15376462.34;0.0;;Encargos (INSS);Encargos (INSS);"úmero de membros calculado de acordo com o Oficio Circular/CVM/SEP nº 03/2012.Os conselheiros que são também membros da Diretoria tiveram sua remuneração segregada entre os dois órgãos, de modo a evitar duplicidade dos valores.Valores apresentados para o total da remuneração dos administradores diferem do apresentado nas demonstrações financeiras do exercício em R$ R$5.340.001,41, em razão do acréscimo neste item 13.2 do Formulário de Referência dos valores da remuneração baseada em ações (R$2.598.929,04), dos benefícios diretos e indiretos (R$255.995,17) e dos valores pagos pela Companhia ao INSS na linha ""outros"" (R$2.485.077,20).";False;2013;2013-01-01;15;36570;Malls;Multiplan;;
07.816.890/0001-53;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Diretoria Estatutária;2011;5.0;0.0;5351000.0;262000.0;0.0;0.0;7328000.0;0.0;0.0;0.0;0.0;0.0;0.0;3152000.0;16093000.0;18509000.0;16093000.0;0.0;;;;;True;2011;2011-01-01;5;17262;Malls;Multiplan;;
07.816.890/0001-53;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Diretoria Estatutária;2011;5.0;0.0;5134156.4;232609.52;0.0;0.0;7367103.52;0.0;0.0;0.0;0.0;0.0;0.0;3062465.42;15796334.86;18169071.36;15796334.86;0.0;;;;Remuneração baseada em ações calculado com base no valor justo, conforme item 13.4.;False;2012;2012-01-01;5;22192;Malls;Multiplan;;
