cnpj;empresa;orgao;exercicio;previsto_total;realizado_total;desvio_total;desvio_total_pct;previsto_membros;realizado_membros;desvio_membros;desvio_membros_pct;fre_previsao;fre_realizado;situacao;previsto_por_membro;realizado_por_membro;desvio_por_membro_pct;setor;apelido
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho de Administração;2018;2151912.58;1685219.0;-466693.5800000001;-21.687385646493134;9.0;8.17;-0.8300000000000001;-9.222222222222221;2018;2021;realizado;239101.39777777778;206269.15544675643;-13.73151417606342;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho Fiscal;2018;839560.12;783091.0;-56469.119999999995;-6.726036486821218;5.0;4.92;-0.08000000000000007;-1.6000000000000014;2018;2021;realizado;167912.024;159164.837398374;-5.209386673598804;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Diretoria Estatutária;2019;9876902.86;8312114.5;-1564788.3599999994;-15.842905232339193;7.0;7.0;0.0;0.0;2019;2022;realizado;1410986.1228571427;1187444.9285714286;-15.842905232339188;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho de Administração;2019;1837655.77;1567895.0;-269760.77;-14.679613799487594;9.0;8.33;-0.6699999999999999;-7.444444444444445;2019;2022;realizado;204183.97444444444;188222.68907563025;-7.81710974734554;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho Fiscal;2019;839560.12;679960.1;-159600.02000000002;-19.0099572619052;5.0;5.0;0.0;0.0;2019;2022;realizado;167912.024;135992.02;-19.009957261905207;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Diretoria Estatutária;2020;9876902.86;8246909.32;-1629993.539999999;-16.503083639723062;7.0;7.0;0.0;0.0;2020;2023;realizado;1410986.1228571427;1178129.902857143;-16.503083639723048;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho de Administração;2020;2286065.29;1928780.09;-357285.19999999995;-15.628827468877756;9.0;9.0;0.0;0.0;2020;2023;realizado;254007.25444444444;214308.89888888889;-15.628827468877759;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho Fiscal;2020;839560.12;683702.47;-155857.65000000002;-18.564203597474357;5.0;5.0;0.0;0.0;2020;2023;realizado;167912.024;136740.494;-18.56420359747435;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Diretoria Estatutária;2021;9876902.86;8460953.07;-1415949.789999999;-14.335969585510323;7.0;7.0;0.0;0.0;2021;2024;realizado;1410986.1228571427;1208707.5814285714;-14.335969585510322;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho de Administração;2021;2320478.45;1941151.97;-379326.4800000002;-16.346908112850613;9.0;9.0;0.0;0.0;2021;2024;realizado;257830.93888888892;215683.5522222222;-16.34690811285062;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho Fiscal;2021;805146.96;671560.76;-133586.19999999995;-16.591530072969533;5.0;5.0;0.0;0.0;2021;2024;realizado;161029.392;134312.152;-16.59153007296953;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;;2021;;0.0;;;;0.0;;;;2022;so realizado;;;;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Diretoria Estatutária;2022;5730241.98;5829078.87;98836.88999999966;1.724829254069296;7.0;7.0;0.0;0.0;2022;2025;realizado;818605.9971428572;832725.5528571429;1.7248292540692933;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho de Administração;2022;1951712.52;2057977.42;106264.8999999999;5.4447004315983945;9.0;9.0;0.0;0.0;2022;2025;realizado;216856.94666666666;228664.15777777776;5.444700431598393;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho Fiscal;2022;673261.8;672021.12;-1240.6800000000512;-0.184278983301897;5.0;5.0;0.0;0.0;2022;2025;realizado;134652.36000000002;134404.224;-0.18427898330191095;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Diretoria Estatutária;2023;10527919.35;10035032.86;-492886.4900000002;-4.681708451727456;7.0;7.0;0.0;0.0;2023;2026;realizado;1503988.4785714285;1433576.1228571427;-4.6817084517274505;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho de Administração;2023;3378004.15;2990335.42;-387668.73;-11.476265652308332;9.0;9.0;0.0;0.0;2023;2026;realizado;375333.7944444444;332259.4911111111;-11.476265652308316;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho Fiscal;2023;734459.83;626851.5;-107608.32999999996;-14.65135676650961;5.0;5.0;0.0;0.0;2023;2026;realizado;146891.966;125370.3;-14.651356766509604;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Diretoria Estatutária;2024;48426360.02;40255164.47;-8171195.5500000045;-16.873445674267725;8.0;8.17;0.16999999999999993;2.124999999999999;2024;2026;realizado;6053295.0025;4927192.713586291;-18.60312917920952;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho de Administração;2024;11202375.62;8366748.62;-2835626.999999999;-25.312729158424695;9.0;9.0;0.0;0.0;2024;2026;realizado;1244708.4022222222;929638.7355555556;-25.312729158424695;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho Fiscal;2024;522716.64;466652.56;-56064.080000000016;-10.725520427281598;3.0;3.75;0.75;25.0;2024;2026;realizado;174238.88;124440.68266666666;-28.580416341825277;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Diretoria Estatutária;2025;47890344.44;41862246.1;-6028098.339999996;-12.587293765557217;9.0;9.0;0.0;0.0;2025;2026;realizado;5321149.382222222;4651360.677777778;-12.587293765557206;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho de Administração;2025;12768610.92;11441384.48;-1327226.4399999995;-10.394446571483435;9.0;9.0;0.0;0.0;2025;2026;realizado;1418734.5466666666;1271264.9422222222;-10.39444657148344;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho Fiscal;2025;522716.64;133300.778;-389415.862;-74.49846287655966;3.0;3.0;0.0;0.0;2025;2026;realizado;174238.88;44433.592666666664;-74.49846287655966;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Diretoria Estatutária;2026;52283373.82;;;;9.0;;;;2026;;so previsao;5809263.7577777775;;;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho de Administração;2026;12671724.21;;;;9.0;;;;2026;;so previsao;1407969.3566666667;;;Utilities;Copel
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;Conselho Fiscal;2026;503118.43;;;;3.0;;;;2026;;so previsao;167706.14333333334;;;Utilities;Copel
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2008;;2105000.0;;;;6.0;;;;2011;so realizado;;350833.3333333333;;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2008;;1272000.0;;;;11.0;;;;2011;so realizado;;115636.36363636363;;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2008;;228000.0;;;;5.0;;;;2011;so realizado;;45600.0;;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2009;;2200000.0;;;;6.0;;;;2012;so realizado;;366666.6666666667;;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2009;;1225000.0;;;;13.0;;;;2012;so realizado;;94230.76923076923;;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2009;;231000.0;;;;5.0;;;;2012;so realizado;;46200.0;;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2010;1842376.08;2230893.88;388517.7999999998;21.08786605609859;6.0;6.0;0.0;0.0;2010;2013;realizado;307062.68;371815.64666666667;21.087866056098605;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2010;961482.0;1214748.8;253266.80000000005;26.341293960781382;13.0;10.67;-2.33;-17.923076923076923;2010;2013;realizado;73960.15384615384;113847.1227741331;53.93034878070835;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2010;192420.0;229400.0;36980.0;19.218376468142605;5.0;6.0;1.0;20.0;2010;2013;realizado;38484.0;38233.333333333336;-0.6513529432144893;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2011;2231000.0;2441905.06;210905.06000000006;9.453386822052895;6.0;6.0;0.0;0.0;2011;2014;realizado;371833.3333333333;406984.1766666667;9.4533868220529;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2011;1215000.0;1240276.6;25276.600000000093;2.080378600823053;10.0;9.67;-0.33000000000000007;-3.3000000000000007;2011;2014;realizado;121500.0;128260.24819027922;5.563990280065201;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2011;229000.0;216583.96;-12416.040000000008;-5.421851528384283;6.0;4.75;-1.25;-20.833333333333332;2011;2014;realizado;38166.666666666664;45596.62315789473;19.467134911514595;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2012;2510280.0;2878053.3;367773.2999999998;14.650688369424918;6.0;6.0;0.0;0.0;2012;2015;realizado;418380.0;479675.55;14.650688369424913;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2012;1137348.0;1004627.7;-132720.30000000005;-11.66927800462128;10.0;10.0;0.0;0.0;2012;2015;realizado;113734.8;100462.76999999999;-11.669278004621287;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2012;223920.0;225661.6;1741.6000000000058;0.7777777777777803;5.0;4.0;-1.0;-20.0;2012;2015;realizado;44784.0;56415.4;25.972222222222218;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2013;3038631.0;2928574.78;-110056.2200000002;-3.621901441800607;6.0;6.25;0.25;4.166666666666667;2013;2016;realizado;506438.5;468571.96479999996;-7.477025384128588;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2013;1060585.0;1026347.45;-34237.55000000005;-3.2281759594940573;10.0;9.25;-0.75;-7.5;2013;2016;realizado;106058.5;110956.48108108107;4.618188151898317;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2013;238231.0;257580.49;19349.48999999999;8.122154547477024;4.0;4.5;0.5;12.5;2013;2016;realizado;59557.75;57240.108888888884;-3.891418180020423;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2014;3044839.19;2898726.05;-146113.14000000013;-4.798714509451651;6.25;5.75;-0.5;-8.0;2014;2017;realizado;487174.2704;504126.2695652174;3.479658141900388;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2014;1067093.44;1051450.37;-15643.069999999832;-1.4659512853906995;9.25;9.17;-0.08000000000000007;-0.8648648648648656;2014;2017;realizado;115361.45297297297;114661.98146128682;-0.6063303587637847;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2014;267806.44;303084.79;35278.34999999998;13.17307754062971;4.5;4.67;0.16999999999999993;3.7777777777777763;2014;2017;realizado;59512.542222222226;64900.383297644534;9.05328670938621;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2015;3068254.68;3135137.18;66882.5;2.1798223086226987;6.0;6.42;0.41999999999999993;6.999999999999999;2015;2018;realizado;511375.78;488339.1246105919;-4.504838963904023;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2015;1146576.21;1139410.76;-7165.449999999953;-0.624943195010121;10.0;10.0;0.0;0.0;2015;2018;realizado;114657.621;113941.076;-0.6249431950101192;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2015;321204.0;324168.92;2964.9199999999837;0.9230644699318762;5.0;5.42;0.41999999999999993;8.399999999999999;2015;2018;realizado;64240.8;59809.76383763838;-6.897542001907864;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2016;3791389.09;3183589.45;-607799.6399999997;-16.03105420129802;6.0;6.0;0.0;0.0;2016;2019;realizado;631898.1816666666;530598.2416666667;-16.031054201298023;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2016;929763.43;923339.36;-6424.070000000065;-0.690935972820534;7.75;8.08;0.33000000000000007;4.258064516129033;2016;2019;realizado;119969.47483870968;114274.67326732673;-4.746875468980094;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2016;321204.0;299378.59;-21825.409999999974;-6.794874908158047;5.0;4.92;-0.08000000000000007;-1.6000000000000014;2016;2019;realizado;64240.8;60849.30691056911;-5.279344418859811;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2017;3344246.87;3208258.74;-135988.1299999999;-4.06633048594286;6.0;6.0;0.0;0.0;2017;2020;realizado;557374.4783333334;534709.79;-4.066330485942871;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2017;897643.03;847512.95;-50130.080000000075;-5.584634239292213;8.0;7.0;-1.0;-12.5;2017;2020;realizado;112205.37875;121073.27857142857;7.903275155094613;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2017;312968.0;313063.91;95.90999999997439;0.030645305590339712;5.0;5.0;0.0;0.0;2017;2020;realizado;62593.6;62612.78199999999;0.030645305590337735;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2018;3269113.95;3227829.46;-41284.49000000022;-1.2628648199919805;6.0;6.25;0.25;4.166666666666667;2018;2021;realizado;544852.3250000001;516452.7136;-5.212350227192308;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2018;1111871.35;1106255.67;-5615.680000000168;-0.5050656265223641;9.33;9.58;0.25;2.679528403001072;2018;2021;realizado;119171.63451232584;115475.53966597076;-3.1014887573542427;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2018;285309.45;280157.97;-5151.48000000004;-1.8055763662928233;4.33;4.58;0.25;5.773672055427252;2018;2021;realizado;65891.32794457275;61169.86244541484;-7.165533988220075;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2019;5099076.26;4482883.46;-616192.7999999998;-12.084400557680615;6.0;6.0;0.0;0.0;2019;2022;realizado;849846.0433333333;747147.2433333333;-12.084400557680619;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2019;1550825.56;1189200.58;-361624.98;-23.318224133473787;10.0;9.17;-0.8300000000000001;-8.3;2019;2022;realizado;155082.556;129683.81461286805;-16.377561759513405;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2019;270785.02;230000.07;-40784.95000000001;-15.061745291523145;4.0;4.08;0.08000000000000007;2.0000000000000018;2019;2022;realizado;67696.255;56372.56617647059;-16.727201266199167;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2020;5947952.98;5157573.68;-790379.3000000007;-13.288257366150207;6.0;6.0;0.0;0.0;2020;2023;realizado;991325.4966666667;859595.6133333333;-13.288257366150201;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2020;1778400.0;1438883.33;-339516.6699999999;-19.091130791722893;10.0;9.67;-0.33000000000000007;-3.3000000000000007;2020;2023;realizado;177840.0;148798.68976215099;-16.330021501264625;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2020;342253.18;285211.07;-57042.109999999986;-16.666641344282027;5.0;5.0;0.0;0.0;2020;2023;realizado;68450.636;57042.214;-16.66664134428203;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2021;5906791.42;5135802.88;-770988.54;-13.052577705545595;6.0;6.0;0.0;0.0;2021;2024;realizado;984465.2366666667;855967.1466666666;-13.052577705545598;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2021;1778400.0;1474950.0;-303450.0;-17.063090418353575;10.0;10.0;0.0;0.0;2021;2024;realizado;177840.0;147495.0;-17.06309041835358;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2021;302323.63;247182.83;-55140.80000000002;-18.238997725715326;4.42;4.33;-0.08999999999999986;-2.036199095022621;2021;2024;realizado;68399.01131221719;57086.10392609699;-16.539577355118183;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2022;5262970.02;4754983.72;-507986.2999999998;-9.652084242729543;6.0;5.58;-0.41999999999999993;-6.999999999999999;2022;2025;realizado;877161.6699999999;852147.6200716845;-2.8517034868059676;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2022;1563000.0;1560300.0;-2700.0;-0.1727447216890595;10.67;10.75;0.08000000000000007;0.7497656982193072;2022;2025;realizado;146485.473289597;145144.18604651163;-0.9156452260857817;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2022;285210.98;275703.87;-9507.109999999986;-3.3333604477639627;5.0;4.83;-0.16999999999999993;-3.3999999999999986;2022;2025;realizado;57042.195999999996;57081.546583850926;0.0689850437225914;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2023;8060976.67;7358092.24;-702884.4299999997;-8.719593900027993;6.67;5.5;-1.17;-17.541229385307346;2023;2026;realizado;1208542.2293853073;1337834.9527272729;10.698237943056977;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2023;1935774.0;1820929.54;-114844.45999999996;-5.932741115440127;11.0;11.33;0.33000000000000007;3.0000000000000004;2023;2026;realizado;175979.45454545456;160717.52338923214;-8.6725641897477;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2023;373526.4;294706.29;-78820.11000000004;-21.101616913824575;4.33;4.08;-0.25;-5.773672055427252;2023;2026;realizado;86264.75750577368;72231.93382352941;-16.26715716589716;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2024;8084029.92;7023357.44;-1060672.4799999995;-13.120590726363858;7.0;6.0;-1.0;-14.285714285714286;2024;2026;realizado;1154861.417142857;1170559.5733333335;1.3593108192421655;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2024;2036806.2;1929170.1;-107636.09999999986;-5.284552845528448;11.0;10.67;-0.33000000000000007;-3.0000000000000004;2024;2026;realizado;185164.19999999998;180803.19587628866;-2.355209119101487;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2024;427830.0;399308.0;-28522.0;-6.666666666666667;5.0;4.67;-0.33000000000000007;-6.600000000000001;2024;2026;realizado;85566.0;85504.9250535332;-0.07137758743753775;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2025;50988183.0;49340766.0;-1647417.0;-3.23097804838427;6.0;5.0;-1.0;-16.666666666666668;2025;2026;realizado;8498030.5;9868153.2;16.122826341938868;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2025;13954230.0;13105946.0;-848284.0;-6.079045565394866;9.0;9.0;0.0;0.0;2025;2026;realizado;1550470.0;1456216.2222222222;-6.079045565394869;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2025;750000.0;611236.0;-138764.0;-18.50186666666667;5.0;5.0;0.0;0.0;2025;2026;realizado;150000.0;122247.2;-18.501866666666665;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Diretoria Estatutária;2026;56453743.17;;;;7.0;;;;2026;;so previsao;8064820.452857143;;;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho de Administração;2026;13954230.0;;;;9.0;;;;2026;;so previsao;1550470.0;;;Utilities;Sabesp
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2026;750000.0;;;;5.0;;;;2026;;so previsao;150000.0;;;Utilities;Sabesp
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2007;;2821197.0;;;;9.0;;;;2010;so realizado;;313466.3333333333;;Utilities;Copasa
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Conselho de Administração;2007;;476597.0;;;;9.0;;;;2010;so realizado;;52955.22222222222;;Utilities;Copasa
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Conselho Fiscal;2007;;123308.0;;;;5.0;;;;2010;so realizado;;24661.6;;Utilities;Copasa
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2008;;2819014.0;;;;9.0;;;;2010;so realizado;;313223.77777777775;;Utilities;Copasa
