cnpj;empresa;orgao;exercicio;maxima;media;minima;n_membros;n_membros_remunerados;total_orgao;fre_total_orgao;media_implicita;alertas;previsao;fre;data_referencia;versao;id_documento;setor;apelido;escala_corrigida
24.990.777/0001-09;GRUPO MATEUS S.A.;Conselho Fiscal;2022;36961.19;36961.19;36961.19;3.0;3.0;110883.58;2025;36961.193333333336;;False;2025;2025-12-31;9;157755;Retail;Grupo Mateus;
24.990.777/0001-09;GRUPO MATEUS S.A.;Conselho Fiscal;2023;149902.33;149902.33;149902.33;3.0;3.0;449707.0;2026;149902.33333333334;;False;2026;2026-12-31;1;158148;Retail;Grupo Mateus;
24.990.777/0001-09;GRUPO MATEUS S.A.;Conselho Fiscal;2024;198134.4;198134.4;198134.4;3.0;3.0;594403.2;2026;198134.4;;False;2026;2026-12-31;1;158148;Retail;Grupo Mateus;
24.990.777/0001-09;GRUPO MATEUS S.A.;Conselho Fiscal;2025;198134.4;198134.4;198134.4;3.0;3.0;594403.2;2026;198134.4;;False;2026;2026-12-31;1;158148;Retail;Grupo Mateus;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2007;961000.0;955000.0;931000.0;6.0;0.0;;;;;False;2010;2010-01-01;3;7500;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2008;891000.0;886000.0;867000.0;6.0;0.0;;;;;False;2011;2011-01-01;2;13294;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2009;895000.0;889000.0;870000.0;5.0;0.0;3600000.0;2012;;;False;2012;2012-01-01;4;27025;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2010;978672.0;991480.47;951552.0;4.25;0.0;4213792.0;2013;;media fora do intervalo min-max;False;2013;2013-01-01;11;36504;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2011;979224.75;992814.57;952104.02;3.08;0.0;3061178.26;2014;;media fora do intervalo min-max;False;2014;2014-01-01;6;46099;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2012;1068509.54;1058647.48;1038923.36;3.0;0.0;3175942.44;2014;;;False;2015;2015-01-01;5;55174;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2013;1246576.85;1235071.11;1212059.63;3.0;0.0;3705213.33;2016;;;False;2016;2016-01-01;9;64649;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2014;1247293.4;1235787.65;1212776.16;3.0;2.0;3707362.96;2017;1853681.48;media != total/n_remunerados;False;2017;2017-01-01;5;74084;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2015;1247117.96;1143034.84;934868.59;3.0;2.0;2411624.35;2018;1205812.175;media != total/n_remunerados;False;2018;2018-01-01;8;83170;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2016;1247633.6;1230374.94;1213116.27;3.0;2.0;1729000.0;2019;864500.0;media != total/n_remunerados;False;2019;2019-01-01;7;94423;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2017;1248084.32;1230825.72;1213567.11;3.0;2.0;1729000.0;2020;864500.0;media != total/n_remunerados;False;2020;2020-01-01;6;104340;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2018;1248235.52;1248235.52;1248235.52;3.0;1.0;1182916.95;2021;1182916.95;media != total/n_remunerados;False;2021;2021-01-01;7;115622;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2019;1248491.12;1248491.12;1248491.12;3.0;1.0;910000.0;2022;910000.0;media != total/n_remunerados;False;2022;2022-01-01;8;127054;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2020;728414.27;728414.27;728414.27;2.5;0.58;546038.33;2023;941445.3965517242;media != total/n_remunerados;False;2023;2023-12-31;3;137765;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2021;0.0;0.0;0.0;2.0;0.0;0.0;2024;;;False;2024;2024-12-31;3;147402;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2022;7919030.75;6418733.16;260281.88;2.25;1.33;8536915.1;2025;6418733.157894736;;False;2025;2025-12-31;9;156666;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2023;8487228.14;7502302.61;3052160.75;3.0;3.0;22506907.84;2026;7502302.613333333;;False;2026;2026-12-31;1;158200;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2024;12316054.49;6253226.74;3282441.94;3.0;3.0;18759680.23;2026;6253226.743333333;;False;2026;2026-12-31;1;158200;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Diretoria Estatutária;2025;14309244.27;7281337.92;3389126.51;3.0;3.0;21844013.75;2026;7281337.916666667;;False;2026;2026-12-31;1;158200;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2007;961000.0;511000.0;96000.0;3.0;0.0;;;;;False;2010;2010-01-01;3;7500;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2008;891000.0;475000.0;89000.0;3.0;0.0;;;;;False;2011;2011-01-01;2;13294;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2009;895000.0;555000.0;326000.0;3.0;0.0;1664000.0;2012;;;False;2012;2012-01-01;4;27025;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2010;530400.0;530400.0;530400.0;2.0;0.0;1060800.0;2013;;;False;2013;2013-01-01;11;36504;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2011;530949.1;530949.1;530949.1;2.0;0.0;1061898.2;2014;;;False;2014;2014-01-01;6;46099;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2012;530578.51;530578.51;530578.51;2.0;0.0;1061157.02;2014;;;False;2015;2015-01-01;5;55174;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2013;618990.66;618990.66;618990.66;2.0;0.0;1237981.32;2016;;;False;2016;2016-01-01;9;64649;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2014;619707.1;619707.1;619707.1;3.0;2.0;1239414.2;2017;619707.1;;False;2017;2017-01-01;5;74084;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2015;619531.78;619531.78;619531.78;3.0;2.0;910000.0;2018;455000.0;media != total/n_remunerados;False;2018;2018-01-01;8;83170;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2016;620047.3;620047.3;620047.3;3.0;2.0;910000.0;2019;455000.0;media != total/n_remunerados;False;2019;2019-01-01;7;94423;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2017;620498.14;620498.14;620498.14;3.0;2.0;910000.0;2020;455000.0;media != total/n_remunerados;False;2020;2020-01-01;6;104340;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2018;766582.24;766582.24;766582.24;3.0;3.0;1365187.66;2021;455062.5533333333;media != total/n_remunerados;False;2021;2021-01-01;7;115622;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2019;1001000.0;1001000.0;1001000.0;3.0;3.0;2191706.76;2022;730568.9199999999;media != total/n_remunerados;False;2022;2022-01-01;8;127054;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2020;1001000.0;1001000.0;1001000.0;3.0;3.0;2190042.96;2023;730014.32;media != total/n_remunerados;False;2023;2023-12-31;3;137765;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2021;1058000.0;1029374.88;609710.69;4.33;4.33;3258280.55;2024;752489.7344110854;media != total/n_remunerados;False;2024;2024-12-31;3;147402;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2022;899024.92;860985.89;749932.32;6.0;5.0;4304929.44;2025;860985.888;;False;2025;2025-12-31;9;156666;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2023;1344200.0;1279400.0;1084000.0;5.0;5.0;6397000.0;2026;1279400.0;;False;2026;2026-12-31;1;158200;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2024;1344200.0;1238360.0;1280400.0;5.0;5.0;6191800.0;2026;1238360.0;media fora do intervalo min-max;False;2026;2026-12-31;1;158200;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho de Administração;2025;1344200.0;1310188.32;1188006.0;5.0;5.0;6550941.6;2026;1310188.3199999998;;False;2026;2026-12-31;1;158200;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2007;82000.0;82000.0;82000.0;3.0;0.0;;;;;False;2010;2010-01-01;3;7500;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2008;82000.0;82000.0;82000.0;3.0;0.0;;;;;False;2011;2011-01-01;2;13294;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2009;82000.0;82000.0;82000.0;3.0;0.0;247000.0;2012;;;False;2012;2012-01-01;4;27025;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2010;90360.0;90360.0;90360.0;3.0;0.0;271080.0;2013;;;False;2013;2013-01-01;11;36504;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2011;90480.0;90480.0;90480.0;3.0;0.0;271440.0;2014;;;False;2014;2014-01-01;6;46099;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2012;98640.0;98640.0;98640.0;3.0;0.0;295920.0;2014;;;False;2015;2015-01-01;5;55174;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2013;115200.0;115200.0;115200.0;3.0;0.0;345600.0;2016;;;False;2016;2016-01-01;9;64649;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2014;115200.0;115200.0;115200.0;3.0;3.0;345600.0;2017;115200.0;;False;2017;2017-01-01;5;74084;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2015;115200.0;115200.0;115200.0;3.0;3.0;272541.75;2018;90847.25;media != total/n_remunerados;False;2018;2018-01-01;8;83170;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2016;115200.0;115200.0;115200.0;3.0;3.0;272137.81;2019;90712.60333333333;media != total/n_remunerados;False;2019;2019-01-01;7;94423;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2017;115200.0;115200.0;115200.0;3.0;3.0;271270.08;2020;90423.36;media != total/n_remunerados;False;2020;2020-01-01;6;104340;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2018;121622.32;121622.32;121622.32;4.0;4.0;348495.58;2021;87123.895;media != total/n_remunerados;False;2021;2021-01-01;7;115622;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2019;124833.48;124833.48;124833.48;3.0;3.0;325524.92;2022;108508.30666666666;media != total/n_remunerados;False;2022;2022-01-01;8;127054;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2020;124949.14;124949.14;124949.14;3.0;3.0;290110.33;2023;96703.44333333334;media != total/n_remunerados;False;2023;2023-12-31;3;137765;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2021;120000.0;111599.06;41688.88;3.0;3.0;334797.17;2024;111599.05666666666;;False;2024;2024-12-31;3;147402;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2022;180000.0;131577.24;60000.0;3.0;3.0;394731.72;2025;131577.24;;False;2025;2025-12-31;9;156666;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2023;196800.0;196800.0;196800.0;3.0;3.0;590400.0;2026;196800.0;;False;2026;2026-12-31;1;158200;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2024;202835.2;202835.2;202835.2;3.0;3.0;608505.6;2026;202835.19999999998;;False;2026;2026-12-31;1;158200;Retail;Guararapes;
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;2025;205852.8;205852.8;205852.8;3.0;3.0;617558.4;2026;205852.80000000002;;False;2026;2026-12-31;1;158200;Retail;Guararapes;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Diretoria Estatutária;2015;0.0;0.0;0.0;0.0;0.0;0.0;2018;;;False;2018;2018-01-01;8;82581;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Diretoria Estatutária;2016;1051950.09;429628.68;515873.31;5.0;5.0;2148143.4;2019;429628.68;media fora do intervalo min-max;False;2019;2019-01-01;12;92746;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Diretoria Estatutária;2017;6023162.33;2072058.12;0.0;5.0;5.0;10360290.59;2020;2072058.118;;False;2020;2020-01-01;9;100175;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Diretoria Estatutária;2018;6973876.66;1837271.78;2212482.23;5.0;5.0;15506976.06;2021;3101395.2120000003;"media fora do intervalo min-max; media != total/n_remunerados";False;2021;2021-01-01;17;115749;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Diretoria Estatutária;2019;9507728.31;2289090.29;1937723.15;5.0;5.0;19418335.11;2022;3883667.022;media != total/n_remunerados;False;2022;2022-01-01;15;124430;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Diretoria Estatutária;2020;7911169.27;4024126.91;1789680.6;5.0;5.0;20120634.57;2023;4024126.914;;False;2023;2023-12-31;18;137749;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Diretoria Estatutária;2021;12225771.4;9519726.73;6555351.88;5.0;5.0;47598633.67;2024;9519726.734000001;;False;2024;2024-12-31;11;148132;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Diretoria Estatutária;2022;82169144.04;39183916.7;18174661.67;5.08;5.08;199054296.85;2025;39183916.702755906;;False;2025;2025-12-31;16;157229;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Diretoria Estatutária;2023;67413422.63;26583903.77;16021783.85;4.08;4.08;108462327.39;2026;26583903.772058822;;False;2026;2026-12-31;2;159341;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Diretoria Estatutária;2024;43433811.54;17814647.33;6810016.86;5.0;5.0;89073236.65;2026;17814647.330000002;;False;2026;2026-12-31;2;159341;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Diretoria Estatutária;2025;14903090.07;8502371.16;3331649.96;5.0;5.0;42511855.78;2026;8502371.156;;False;2026;2026-12-31;2;159341;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho de Administração;2015;0.0;0.0;0.0;0.0;0.0;0.0;2018;;;False;2018;2018-01-01;8;82581;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho de Administração;2016;72000.0;63000.0;54000.0;6.0;2.0;126000.0;2019;63000.0;;False;2019;2019-01-01;12;92746;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho de Administração;2017;219960.0;219465.0;218970.0;6.0;2.0;438930.0;2020;219465.0;;False;2020;2020-01-01;9;100175;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho de Administração;2018;2478789.45;381241.35;189900.0;7.0;7.0;9525769.56;2021;1360824.222857143;media != total/n_remunerados;False;2021;2021-01-01;17;115749;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho de Administração;2019;2809294.71;444325.14;189900.0;6.75;6.75;7099737.11;2022;1051812.9051851851;media != total/n_remunerados;False;2022;2022-01-01;15;124430;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho de Administração;2020;2426336.82;917207.16;247425.0;6.83;6.83;6264524.88;2023;917207.1566617863;;False;2023;2023-12-31;18;137749;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho de Administração;2021;2967564.89;1477853.04;846666.67;7.0;7.0;10344971.26;2024;1477853.0371428572;;False;2024;2024-12-31;11;148132;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho de Administração;2022;12536752.16;4475662.87;1258327.18;8.75;8.75;39162050.15;2025;4475662.874285714;;False;2025;2025-12-31;16;157229;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho de Administração;2023;29247780.33;7459744.96;2314077.03;9.0;9.0;67137704.65;2026;7459744.961111112;;False;2026;2026-12-31;2;159341;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho de Administração;2024;13471879.41;6715760.94;3166781.46;9.0;9.0;60441848.42;2026;6715760.935555556;;False;2026;2026-12-31;2;159341;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho de Administração;2025;6406516.28;2578998.77;1525516.4;9.0;9.0;23210988.91;2026;2578998.7677777777;;False;2026;2026-12-31;2;159341;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho Fiscal;2015;0.0;0.0;0.0;0.0;0.0;0.0;2018;;;False;2018;2018-01-01;8;82581;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho Fiscal;2016;0.0;0.0;0.0;0.0;0.0;0.0;2018;;;False;2018;2018-01-01;8;82581;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho Fiscal;2017;0.0;0.0;0.0;0.0;0.0;0.0;2018;;;False;2018;2018-01-01;8;82581;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho Fiscal;2022;192391.68;192391.68;192391.68;2.0;2.0;577175.04;2025;288587.52;media != total/n_remunerados;False;2025;2025-12-31;16;157229;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho Fiscal;2023;197379.0;197379.0;197379.0;1.0;1.0;197379.0;2026;197379.0;;False;2026;2026-12-31;2;159341;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho Fiscal;2024;453849.6;453849.6;453849.6;2.0;2.0;453849.6;2026;226924.8;media != total/n_remunerados;False;2026;2026-12-31;2;159341;Saude;Hapvida;
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Conselho Fiscal;2025;110103.48;110103.48;110103.48;1.0;1.0;330310.44;2026;330310.44;media != total/n_remunerados;False;2026;2026-12-31;2;159341;Saude;Hapvida;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2010;70000.0;35000.0;0.0;2.0;0.0;70000.0;2013;;;False;2013;2013-01-01;8;34962;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2011;420000.0;390000.0;360000.0;2.0;0.0;1354000.0;2014;;;False;2014;2014-01-01;3;46913;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2012;462000.0;391500.0;300000.0;4.0;0.0;2851000.0;2015;;;False;2015;2015-01-01;4;55991;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2013;493500.0;185420.83;248183.33;4.0;4.0;3444520.0;2016;861130.0;"media fora do intervalo min-max; media != total/n_remunerados";False;2016;2016-01-01;5;64768;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2014;592000.0;247000.57;396002.29;4.0;4.0;4885550.0;2017;1221387.5;"media fora do intervalo min-max; media != total/n_remunerados";False;2017;2017-01-01;4;73957;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2015;700000.0;597427.71;524471.43;4.0;4.0;6003475.96;2018;1500868.99;media != total/n_remunerados;False;2018;2018-01-01;4;83046;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2016;2290000.0;1471548.7;1045161.98;4.0;4.0;6122967.05;2019;1530741.7625;media != total/n_remunerados;False;2019;2019-01-01;2;85141;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2017;2719531.94;1628611.17;732685.39;4.0;4.0;8718914.42;2020;2179728.605;media != total/n_remunerados;False;2020;2020-01-01;18;104716;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2018;3506733.08;2062442.0;883514.32;4.0;4.0;10993187.74;2021;2748296.935;media != total/n_remunerados;False;2021;2021-01-01;12;114368;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2019;4337334.15;2419566.0;1216188.61;4.0;4.0;12880913.29;2022;3220228.3225;media != total/n_remunerados;False;2022;2022-01-01;12;127010;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2020;6627923.28;4276931.99;6627923.28;3.92;3.92;16765573.42;2023;4276931.994897959;media fora do intervalo min-max;False;2023;2023-12-31;21;137833;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2021;2784050.81;1697846.16;1079420.1;3.0;3.0;5093538.48;2024;1697846.1600000001;;False;2024;2024-12-31;23;148040;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2022;3739302.0;3739302.0;3739302.0;3.5;3.5;13273884.34;2025;3792538.382857143;media != total/n_remunerados;False;2025;2025-12-31;13;156978;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2023;3917820.0;2231948.33;1394154.0;4.0;4.0;11070818.88;2026;2767704.72;media != total/n_remunerados;False;2026;2026-12-31;2;158618;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2024;2786450.0;2786450.0;2786450.0;3.67;3.67;17197909.39;2026;4686078.852861036;media != total/n_remunerados;False;2026;2026-12-31;2;158618;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Diretoria Estatutária;2025;3707976.0;3707976.0;3707976.0;3.75;3.75;17744346.88;2026;4731825.834666667;media != total/n_remunerados;False;2026;2026-12-31;2;158618;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Conselho de Administração;2011;0.0;0.0;0.0;3.0;0.0;0.0;2014;;;False;2014;2014-01-01;3;46913;Logistics;Hidrovias;
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;Conselho de Administração;2012;0.0;0.0;0.0;5.0;0.0;0.0;2015;;;False;2015;2015-01-01;4;55991;Logistics;Hidrovias;
